YEAR,STATE,MONTH,COUNTS
2010,TN,3,2.709677419
2010,TX,3,6.870967742
2010,UT,3,0.580645161
2010,VA,3,1.806451613
2010,VT,3,0.129032258
2010,WA,3,1
2010,WI,3,0.741935484
2010,WV,3,0.580645161
2010,WY,3,0.161290323
2011,AK,3,0.129032258
2011,AL,3,2.548387097
2011,AR,3,1.612903226
2011,AZ,3,2.129032258
2011,CA,3,6.290322581
2011,CO,3,0.838709677
2011,CT,3,0.419354839
2011,DC,3,0.129032258
2011,DE,3,0.290322581
2011,FL,3,6.129032258
2011,GA,3,2.516129032
2011,HI,3,0.161290323
2011,IA,3,1.129032258
2011,ID,3,0.225806452
2011,IL,3,1.677419355
2011,IN,3,1.096774194
2011,KS,3,0.935483871
2011,KY,3,1.741935484
2011,LA,3,1.451612903
2011,MA,3,0.709677419
2011,MD,3,0.774193548
2011,ME,3,0.225806452
2011,MI,3,2.032258065
2011,MN,3,0.483870968
2011,MO,3,1.451612903
2011,MS,3,1.516129032
2011,MT,3,0.161290323
2011,NC,3,2.806451613
2011,ND,3,0.064516129
2011,NE,3,0.387096774
2011,NH,3,0.225806452
2011,NJ,3,1.419354839
2011,NM,3,0.612903226
2011,NV,3,0.709677419
2011,NY,3,2.290322581
2011,OH,3,2.225806452
2011,OK,3,1.290322581
2011,OR,3,0.709677419
2011,PA,3,3.032258065
2011,RI,3,0.161290323
2011,SC,3,2.064516129
2011,SD,3,0.161290323
2011,TN,3,2.322580645
2011,TX,3,7.612903226
2011,UT,3,0.612903226
2011,VA,3,1.612903226
2011,VT,3,0.064516129
2011,WA,3,0.838709677
2011,WI,3,0.741935484
2011,WV,3,0.483870968
2011,WY,3,0.35483871
2012,AK,3,0.096774194
2012,AL,3,2.322580645
2012,AR,3,1.322580645
2012,AZ,3,2.35483871
2012,CA,3,6.774193548
2012,CO,3,1.064516129
2012,CT,3,0.516129032
2012,DC,3,0
2012,DE,3,0.096774194
2012,FL,3,7.129032258
2012,GA,3,3.35483871
2012,HI,3,0.258064516
2012,IA,3,0.870967742
2012,ID,3,0.451612903
2012,IL,3,2.032258065
2012,IN,3,1.870967742
2012,KS,3,0.741935484
2012,KY,3,1.451612903
2012,LA,3,1.612903226
