Year,State,Month,Total_sales
2010,NJ,12,207907.38709677418
2010,NM,12,59583.22580645161
2010,NV,12,82429.7741935484
2010,NY,12,390523.96774193546
2010,OH,12,446439.3870967742
2010,OK,12,151885.96774193548
2010,OR,12,141590.90322580645
2010,PA,12,428238.93548387097
2010,RI,12,21938.1935483871
2010,SC,12,230856.96774193548
2010,SD,12,34357.06451612903
2010,TN,12,275582.9032258064
2010,TX,12,859875.3225806452
2010,UT,12,78007.80645161291
2010,VA,12,354178.2580645161
2010,VT,12,16626.25806451613
2010,WA,12,282816.7419354839
2010,WI,12,195652.96774193548
2010,WV,12,105246.35483870968
2010,WY,12,51380.83870967742
2011,AK,12,19511.225806451614
2011,AL,12,226078.67741935485
2011,AR,12,116780.35483870968
2011,AZ,12,185009.83870967742
2011,CA,12,703489.4193548387
2011,CO,12,146065
2011,CT,12,76976.90322580645
2011,DC,12,29203.322580645163
2011,DE,12,28562.548387096773
2011,FL,12,519300.2580645161
2011,GA,12,333175.29032258067
2011,HI,12,25993
2011,IA,12,129953.19354838709
2011,ID,12,65533.25806451613
2011,IL,12,378147.48387096776
2011,IN,12,283549.03225806454
2011,KS,12,104094.7741935484
2011,KY,12,246129.09677419355
2011,LA,12,210617.4516129032
2011,MA,12,147230.67741935485
2011,MD,12,165883.96774193548
2011,ME,12,31453.612903225807
2011,MI,12,284775.32258064515
2011,MN,12,187769.29032258064
2011,MO,12,223073.90322580645
2011,MS,12,120926.06451612903
2011,MT,12,40584.3870967742
2011,NC,12,331374
2011,ND,12,42376.709677419356
2011,NE,12,81857
2011,NH,12,27810.290322580644
2011,NJ,12,189308.48387096773
2011,NM,12,64488.87096774193
2011,NV,12,86592.19354838709
2011,NY,12,369903.6129032258
